event_id,date,lat,lon,dep,mag
896,2014-06-25T01:18:39.000,-9.51,-75.45,126,4.8
897,2014-06-24T15:32:01.530,-16.5047,-69.8361,192.45,4.4
898,2014-06-22T18:05:51.000,-13.93,-75.98,85,5
899,2014-06-17T20:15:01.810,-15.9594,-74.5652,65.73,4.7
900,2014-06-14T13:34:58.000,-13.95,-76.43,47,4.1
901,2014-06-14T00:13:31.290,-15.2147,-72.7657,104.35,4.6
902,2014-06-13T01:14:38.820,-4.9425,-80.5138,53.05,4
903,2014-06-10T17:11:09.310,-16.0258,-75.1422,32.8,4.7
904,2014-06-10T04:03:24.620,-16.5799,-72.9518,63.54,5.3
905,2014-06-07T03:21:44.110,-15.3252,-72.2274,123.97,4.5
906,2014-06-06T23:49:27.830,-7.2573,-75.7359,22.1,4.8
907,2014-06-03T21:34:11.920,-12.5144,-76.9261,36.34,5.2
908,2014-05-25T15:52:53.220,-5.5285,-80.7445,76.3,4.4
909,2014-05-24T07:50:15.460,-15.227,-71.8879,115.84,4.1
910,2014-05-24T06:47:32.060,-15.3023,-73.8057,80.8,5.1
911,2014-05-24T03:16:18.480,-8.176,-74.4008,153.22,4.1
912,2014-05-21T22:30:01.000,-8.92,-74.52,143,4.6
913,2014-05-19T14:01:04.670,-15.8702,-74.5555,35.41,4.7
914,2014-05-16T08:01:22.110,-9.9984,-74.0595,132.33,4.6
915,2014-05-16T01:05:10.000,-17.46,-71.48,54,4.2
916,2014-05-15T22:43:17.850,-7.6028,-79.3678,64.16,5.1
917,2014-05-15T01:48:52.810,-5.5911,-80.9825,49.97,4.6
918,2014-05-14T21:12:48.000,-8.37,-76.25,28,4.7
919,2014-05-13T06:21:58.850,-16.456,-69.9981,191.99,4.2
920,2014-05-12T04:15:27.000,-4.21,-80.46,34,4.5
921,2014-05-10T10:32:38.810,-18.3062,-71.301,25.58,4.3
922,2014-04-28T13:51:11.720,-15.081,-71.0237,39.45,4.5
923,2014-04-27T01:09:50.050,-15.6139,-72.7349,94.64,4.4
924,2014-04-24T10:01:01.080,-17.8874,-70.0044,140.08,4.3
925,2014-04-23T07:18:58.980,-15.4931,-73.119,82.55,4
926,2014-04-16T19:21:44.900,-16.6004,-73.7654,98.19,4.3
927,2014-04-14T23:40:33.000,-12.47,-75.23,85,4.9
928,2014-04-10T15:56:49.130,-17.1084,-71.0632,109.06,4.1
929,2014-04-07T18:37:51.000,-16.16,-73.41,45,4.2
930,2014-04-07T15:27:32.600,-8.2424,-71.5809,560.89,5.1
931,2014-04-07T00:45:51.020,-16.8497,-70.6626,158.3,4
932,2014-04-05T15:50:44.800,-16.9419,-71.1611,121.02,4
933,2014-04-04T21:00:06.810,-16.4639,-74.076,35.43,4.2
934,2014-04-04T20:32:46.920,-16.5253,-74.0976,35.23,4.6
935,2014-03-30T21:48:54.360,-15.2756,-74.5192,66.22,3.8
936,2014-03-30T01:11:23.090,-14.0589,-75.8618,10.2,4.6
937,2014-03-28T05:28:36.500,-15.9222,-72.3115,92.93,4.1
938,2014-03-27T17:59:12.070,-8.6631,-74.3297,141.95,4.9
939,2014-03-26T09:16:07.520,-5.8758,-75.6601,80.33,4.3
940,2014-03-25T14:38:24.860,-17.5268,-70.4584,85.07,5.1
941,2014-03-25T07:21:29.000,-5.57,-81,36,4.1
942,2014-03-25T06:52:25.280,-17.3758,-71.13,65.04,4.3
943,2014-03-22T00:38:45.000,-5.43,-80.83,37,4.9
944,2014-03-20T07:07:53.690,-15.7781,-75.2878,32.05,4.6
945,2014-03-18T03:54:35.480,-17.1505,-74.364,32.41,4.5
946,2014-03-17T04:14:50.920,-17.9559,-70.4942,84.36,4.6
947,2014-03-16T15:25:14.000,-5.69,-81,28,4.5
948,2014-03-15T23:51:32.970,-5.5745,-80.9709,29,6.3
949,2014-03-15T09:09:04.930,-15.3811,-72.2329,105.69,4.7
950,2014-03-15T08:59:21.860,-14.0848,-76.3113,20,6.1
951,2014-03-15T06:05:48.380,-13.8996,-75.7989,41.1,4.8
952,2014-03-14T06:56:03.920,-14.2016,-73.9728,75.87,4.7
953,2014-03-13T21:18:45.410,-14.3659,-75.8071,52.02,4.2
954,2014-03-12T09:47:03.960,-7.1072,-74.3585,143.79,4.4
955,2014-03-11T08:08:44.590,-15.867,-74.1443,51.14,4.7
956,2014-03-11T00:58:05.000,-15.47,-73.59,74,4.2
957,2014-03-09T18:26:19.000,-15.97,-73.09,37,4.2
958,2014-03-07T03:00:00.460,-11.9762,-73.0843,41.11,4.2
959,2014-03-06T02:31:21.000,-4.5,-79.74,65,3.6
960,2014-03-05T04:25:43.020,-3.9612,-76.3743,99.73,4.5
961,2014-03-02T19:22:23.610,-14.6207,-76.273,91.89,4.5
962,2014-03-01T10:52:33.000,-13.5046,-76.2338,57.96,4.7
963,2014-02-25T03:05:28.000,-11.19,-77.11,72,4.3
964,2014-02-22T15:35:49.530,-3.8254,-77.5038,48.59,4.3
965,2014-02-20T03:45:19.000,-14.1,-75.58,40,3.9
966,2014-02-18T23:35:58.270,-14.1648,-75.5997,57.04,5.9
967,2014-02-16T16:55:59.810,-4.617,-78.3859,23.25,4.5
968,2014-02-11T23:51:21.730,-10.6274,-74.9828,64.89,4.2
969,2014-02-09T17:53:00.450,-15.0592,-71.9232,108.22,5
970,2014-02-09T12:12:20.870,-17.4172,-69.8972,140.51,4.3
971,2014-02-02T08:57:09.320,-15.9087,-74.0208,43.97,5.1
972,2014-01-31T13:48:23.000,-18.069,-69.663,149.1,4.3
973,2014-01-30T06:12:52.290,-9.7532,-75.0737,121.55,4.5
974,2014-01-26T05:10:27.220,-3.8506,-80.8578,11,5.3
975,2014-01-23T16:13:14.000,-17.866,-69.846,162,4.4
976,2014-01-23T15:41:20.970,-14.3317,-73.4627,72.66,4.6
977,2014-01-23T05:43:38.330,-9.6173,-74.5915,130.66,4.3
978,2014-01-22T18:36:48.260,-17.1669,-72.4626,94.86,4.1
979,2014-01-20T04:59:53.000,-15.19,-71.97,39,4
980,2014-01-19T03:20:06.850,-4.2249,-77.563,10.04,4.3
981,2014-01-18T05:54:20.360,-15.4804,-71.8199,114.1,4.6
982,2014-01-17T06:11:19.630,-8.7678,-74.3525,147.8,4.5
983,2014-01-16T23:32:04.910,-16.3584,-70.3696,167.87,4.1
984,2014-01-13T20:45:29.000,-5.4,-80.72,38,3.9
985,2014-01-13T09:17:46.840,-5.2914,-78.455,49.5,4.5
986,2014-01-08T15:39:17.510,-5.0123,-80.0008,72.1,4.6
987,2014-01-06T20:05:44.800,-4.7987,-80.5954,45.24,4.7
988,2014-01-03T10:09:42.270,-10.2294,-75.3309,35.71,4.5
989,2014-01-02T22:27:48.570,-11.1362,-78.0721,51.97,4.6
990,2013-12-31T08:31:03.230,-11.4884,-72.9971,22.2,4.3
991,2013-12-30T23:48:16.800,-10.2112,-75.4051,27.6,4.6
992,2013-12-27T21:14:25.640,-4.1639,-77.0478,64.72,4.5
993,2013-12-24T20:52:21.060,-8.8035,-74.6117,127.18,4.4
994,2013-12-23T14:53:49.370,-8.9761,-79.5616,54.05,4.6
995,2013-12-23T06:03:09.420,-15.338,-72.7609,105.23,4.7
996,2013-12-22T14:56:39.990,-15.6285,-75.4415,47.76,4.5
997,2013-12-20T12:14:43.000,-9.6,-78.98,44,4.3
998,2013-12-20T09:11:49.260,-17.6272,-73.674,32.43,4.2
999,2013-12-19T20:56:21.000,-13.22,-75.05,84,4.3
1000,2013-12-19T18:58:47.340,-9.4681,-79.3369,38.39,4.8
1001,2013-12-19T17:35:24.000,-15.63,-71.96,129,4.4
1002,2013-12-17T20:11:37.830,-9.7748,-79.2478,55.81,4.5
1003,2013-12-15T12:55:16.680,-7.2759,-76.7646,61.8,5.2
1004,2013-12-06T22:30:50.400,-16.5327,-69.7449,190.49,4.6
1005,2013-12-05T04:11:53.310,-15.1861,-72.4619,95.82,4.5
1006,2013-12-04T08:38:09.220,-9.8533,-75.5701,52.32,4.4
1007,2013-12-03T21:13:27.480,-14.0396,-74.3789,89.93,4.3
1008,2013-11-29T19:19:20.130,-15.5539,-70.1399,200.88,4.4
1009,2013-11-27T12:59:58.000,-8.12,-79.86,44,4.3
1010,2013-11-25T20:06:55.620,-12.5993,-76.2025,76.57,5.5
1011,2013-11-25T14:45:10.120,-8.1917,-75.8113,107.07,4.7
1012,2013-11-24T12:51:32.000,-16.48,-71.9,41,4
1013,2013-11-21T08:40:51.730,-8.2488,-74.2354,149.23,4.2
1014,2013-11-21T06:48:17.460,-16.7992,-72.0352,108.34,4.4
1015,2013-11-21T04:54:02.320,-8.8338,-74.7279,123.48,4.9
1016,2013-11-21T04:36:26.570,-12.1906,-75.368,128.86,4
1017,2013-11-19T14:30:52.000,-5.99,-80.26,51,3.9
1018,2013-11-17T20:16:35.280,-14.4082,-75.4469,59.25,4.5
1019,2013-11-17T12:27:48.920,-16.0188,-75.2839,34.4,4.7
1020,2013-11-16T01:28:25.720,-16.1095,-75.2854,14.72,4.9
1021,2013-11-15T12:52:18.290,-15.5258,-69.8928,243.96,4.1
1022,2013-11-15T00:13:57.180,-14.7965,-71.6811,123.35,4.9
1023,2013-11-14T15:02:57.850,-5.7019,-78.305,56.42,4.7
1024,2013-11-12T03:51:10.570,-8.3832,-75.9462,49.14,4.6
1025,2013-11-11T05:15:50.930,-14.9361,-75.5897,42.65,4.7
1026,2013-11-11T03:23:26.230,-15.0681,-75.7084,40.73,4.1
1027,2013-11-11T02:57:08.800,-15.068,-75.7378,40.72,4.5
1028,2013-11-09T02:22:31.340,-13.1256,-70.3505,52.07,4
1029,2013-11-03T21:27:16.040,-17.0378,-71.0167,82.11,4
1030,2013-11-02T13:33:40.230,-8.6995,-75.5638,75.94,4
1031,2013-11-02T06:32:40.950,-17.2125,-69.7668,156.4,4.5
1032,2013-11-01T01:25:28.650,-15.5055,-72.1078,124.47,4.1
1033,2013-10-31T10:05:55.640,-15.1311,-71.9753,123.41,4
1034,2013-10-31T01:19:10.480,-15.6917,-70.2701,255.92,4.1
1035,2013-10-29T12:51:05.310,-15.4358,-71.7232,130.53,5
1036,2013-10-29T09:50:45.110,-9.2992,-71.1485,635.83,4.5
1037,2013-10-28T17:26:32.350,-14.7736,-72.628,88.21,4
1038,2013-10-28T05:36:07.270,-16.9275,-69.6382,192.14,4.7
1039,2013-10-27T21:55:46.630,-8.5202,-74.2912,141.94,4.2
1040,2013-10-27T05:28:23.780,-15.8829,-72.155,20.45,4.1
1041,2013-10-25T07:02:28.560,-15.0109,-72.0592,95.55,4.5
1042,2013-10-24T18:53:30.150,-15.1519,-72.1323,141.99,4
1043,2013-10-23T04:03:07.440,-16.5027,-71.9839,120.57,4.4
1044,2013-10-21T16:26:58.620,-10.8288,-73.703,115.73,4.7
1045,2013-10-21T04:13:43.000,-16.32,-72.06,17,4
1046,2013-10-21T00:14:11.630,-13.2611,-75.7222,81.08,4.4
1047,2013-10-19T16:28:55.130,-14.9656,-75.9806,41.35,3.9
1048,2013-10-19T00:04:28.090,-8.9175,-75.6895,16.03,4.1
1049,2013-10-18T22:47:50.920,-8.9083,-74.4489,140.96,4.6
1050,2013-10-18T07:32:31.000,-12.49,-77.03,43,4.3
1051,2013-10-16T18:58:39.660,-14.9396,-75.8817,48.32,4.3
1052,2013-10-13T10:50:00.100,-9.6756,-72.2778,16.19,4.7
1053,2013-10-10T21:08:19.470,-13.9855,-75.7677,34.12,4.3
1054,2013-10-08T11:27:31.640,-14.4843,-75.8113,43.27,4.5
1055,2013-10-07T11:49:33.710,-14.4925,-73.3334,63.35,4.4
1056,2013-10-07T11:04:58.000,-17.1,-72.23,48,4.1
1057,2013-10-06T12:48:08.160,-16.18,-69.9767,181.75,4.5
1058,2013-10-02T04:03:36.610,-13.087,-70.2023,54.01,4.4
1059,2013-09-30T15:08:26.510,-15.0078,-72.4849,103.71,4.6
1060,2013-09-26T17:44:16.680,-6.0041,-76.5556,26.15,4.9
1061,2013-09-26T16:16:32.320,-14.3513,-75.1583,75.66,4.1
1062,2013-09-26T03:42:11.800,-16.1034,-74.6507,37.3,4.6
1063,2013-09-25T16:42:43.170,-15.8385,-74.5112,40,7.1
1064,2013-09-23T02:54:13.000,-16.14,-73.05,65,4.5
1065,2013-09-22T08:41:34.700,-7.1799,-80.6038,28.1,4.8
1066,2013-09-20T17:32:26.000,-15.85,-73.23,55,4.5
1067,2013-09-18T10:26:02.040,-5.3895,-81.1984,44.83,4.5
1068,2013-09-15T09:59:01.320,-4.9142,-80.9002,59.48,4.5
1069,2013-09-09T16:32:08.000,-16.69,-71.6,33,3.8
1070,2013-09-09T13:47:45.570,-14.0784,-72.8475,68.77,4.2
1071,2013-09-07T04:22:41.940,-5.4003,-81.8795,37.6,4.3
1072,2013-09-05T00:51:54.000,-12.13,-75.68,38,4
1073,2013-09-02T08:12:35.710,-11.9343,-75.7467,21.4,4.6
1074,2013-09-02T03:03:49.970,-15.6722,-71.6886,143.76,4.5
1075,2013-09-01T19:51:18.310,-15.7466,-72.2537,119.55,4
1076,2013-08-27T21:56:11.840,-8.3792,-74.8769,113.22,4.3
1077,2013-08-25T05:43:43.000,-17.45,-70.85,17,4.2
1078,2013-08-21T02:43:31.390,-16.2187,-72.4015,139.65,4.4
1079,2013-08-20T21:29:09.000,-10.74,-74.91,21,3.9
1080,2013-08-20T01:16:21.000,-8.64,-79.67,36,4.7
1081,2013-08-17T20:37:00.920,-14.3142,-76.6122,12.26,4.3
1082,2013-08-17T13:29:41.500,-6.9853,-80.468,67.75,4.1
1083,2013-08-15T05:48:55.090,-5.5284,-81.9837,41.36,4.3
1084,2013-08-13T17:23:53.040,-15.2323,-70.6176,188.94,4.5
1085,2013-08-13T00:41:08.450,-6.7221,-81.6504,34.87,4.5
1086,2013-08-12T14:33:27.900,-5.215,-81.8787,10,4.2
1087,2013-08-12T09:49:32.360,-5.3962,-81.9268,10,6.2
1088,2013-08-12T02:27:57.000,-6.32,-80.14,58,4.2
1089,2013-08-11T00:31:12.550,-15.9642,-71.8085,25.93,4.6
1090,2013-08-08T15:21:41.290,-17.6366,-71.1524,9.8,4.7
1091,2013-08-05T11:24:06.040,-15.7682,-75.1241,33.54,4.4
1092,2013-08-03T18:39:38.000,-9.6972,-74.3845,92.4,4.4
1093,2013-08-02T03:21:03.000,-17.855,-69.792,142,4.5
1094,2013-07-31T10:28:08.000,-5.16,-80.74,56,4.5
1095,2013-07-31T10:25:21.000,-8.81,-79.99,44,4.6
1096,2013-07-30T15:12:17.010,-15.209,-71.875,131.1,4.3
1097,2013-07-29T03:47:56.000,-5.6,-80.92,38,4.2
1098,2013-07-29T01:42:31.640,-15.244,-75.82,33.4,4.5
1099,2013-07-28T16:57:33.950,-5.783,-80.73,46.8,4.6
1100,2013-07-25T02:07:20.750,-15.825,-72.005,18.8,4.7
1101,2013-07-23T09:48:50.800,-9.048,-78.661,79,4.6
1102,2013-07-22T23:29:03.870,-15.293,-75.717,37.5,4.3
1103,2013-07-17T12:59:16.000,-5.95,-76.16,74,4.6
1104,2013-07-17T02:37:43.180,-15.657,-71.74,7,6
1105,2013-07-16T09:27:40.450,-15.847,-72.253,39.4,4.9
1106,2013-07-15T22:35:45.420,-9.866,-74.626,131.3,5.4
1107,2013-07-13T13:27:36.100,-14.489,-76.11,64.6,4.4
1108,2013-07-12T20:32:36.880,-16.8,-70.791,109.2,5
1109,2013-07-12T19:27:36.680,-12.53,-76.866,46.4,4.7
1110,2013-07-12T10:29:43.220,-6.041,-75.156,39.6,4.6
1111,2013-07-10T20:42:41.980,-13.972,-73.521,58.9,4.1
1112,2013-07-10T04:49:52.300,-17.094,-71.582,33.4,4.4
1113,2013-07-09T05:54:18.940,-4.633,-80.623,86.7,4.2
1114,2013-07-06T02:02:57.400,-14.795,-71.727,27.1,4.5
1115,2013-07-05T22:47:59.600,-14.939,-72.095,35,4.6
1116,2013-07-04T02:59:25.940,-6.484,-80.755,47.7,4.6
1117,2013-07-01T12:10:05.730,-17.276,-70.67,122.2,4.4
1118,2013-06-30T16:39:13.940,-14.576,-75.292,47,4.9
1119,2013-06-30T02:33:00.020,-14.454,-75.465,45.2,4.7
1120,2013-06-18T18:40:02.780,-11.673,-77.278,64.8,4.6
1121,2013-06-17T21:10:19.000,-12.45,-77.19,56,4
1122,2013-06-16T16:26:13.190,-15.721,-71.871,9.9,4.9
1123,2013-06-14T09:59:26.540,-4.532,-80.682,25.6,4.3
1124,2013-06-11T02:55:40.480,-8.79,-79.969,29,4.5
1125,2013-06-10T14:21:16.820,-5.564,-81.628,43.8,4.9
1126,2013-06-09T18:42:57.790,-15.723,-70.462,238.2,4.6
1127,2013-06-06T11:21:25.150,-14.94,-73.595,106.1,4.3
1128,2013-06-05T09:14:53.960,-8.095,-74.261,152,5.2
1129,2013-06-04T08:29:05.990,-14.987,-71.77,109.3,4.7
1130,2013-06-02T20:58:54.000,-12.81,-76.56,74,4.2
1131,2013-06-02T10:46:27.430,-14.45,-75.423,60.8,4.6
1132,2013-05-25T05:00:41.500,-14.579,-73.369,79.1,4
1133,2013-05-21T23:02:45.130,-13.787,-72.263,92,5.8
1134,2013-05-21T13:27:49.350,-15.132,-71.351,103,5.2
1135,2013-05-20T06:15:17.820,-5.713,-78.342,63.5,4.3
1136,2013-05-19T05:37:49.000,-17.34,-70.92,106,4.7
1137,2013-05-17T16:29:51.000,-10.619,-75.269,45,4.6
1138,2013-05-14T23:39:15.000,-15.69,-73.33,105,5.5
1139,2013-05-13T13:54:04.000,-8.379,-80.4,38,4.9
1140,2013-05-11T19:38:27.550,-15.799,-71.565,158.3,4.3
1141,2013-05-11T02:19:12.080,-15.873,-72.165,84.6,4.7
1142,2013-05-10T03:35:18.920,-12.21,-76.672,77.4,4.1
1143,2013-05-05T14:33:11.670,-15.483,-72.492,118.8,4.2
1144,2013-05-05T13:18:58.300,-9.439,-79.094,52.3,5.1
1145,2013-05-04T04:06:18.420,-12.675,-77.584,44.3,4.6
1146,2013-05-02T19:49:51.110,-16.88,-69.696,178.8,4.4
1147,2013-04-22T00:56:36.280,-15.371,-70.436,183,4.6
1148,2013-04-21T09:40:02.090,-13.749,-75.663,77.5,4.3
1149,2013-04-20T16:39:43.980,-9.746,-79.427,41.8,4.5
1150,2013-04-10T16:20:21.260,-10.751,-75.291,102.8,5.1
1151,2013-04-09T00:32:25.910,-5.845,-80.345,62.4,4.3
1152,2013-04-07T20:40:50.610,-13.546,-76.278,46.5,4.7
1153,2013-04-07T08:40:38.120,-8.018,-79.578,73.7,4.6
1154,2013-04-06T10:31:09.000,-15.45,-74.79,54,4
1155,2013-04-06T09:34:13.240,-9.919,-75.42,46.7,4.6
1156,2013-04-06T08:49:28.940,-8.802,-78.746,74.6,4.6
1157,2013-04-03T00:48:34.980,-16.826,-71.584,48.9,4
1158,2013-04-02T00:43:52.710,-16.005,-71.971,150.4,4.2
1159,2013-03-30T17:30:47.180,-9.492,-79.054,35,5.4
1160,2013-03-28T20:17:53.630,-16.592,-72.746,28,4.4
1161,2013-03-26T20:34:22.450,-16.585,-74.082,54.3,4.1
1162,2013-03-24T07:30:24.250,-13.464,-74.025,37.6,4.5
1163,2013-03-23T22:37:35.770,-15.894,-71.845,25.5,4.7
1164,2013-03-23T08:00:12.240,-16.104,-74.042,35,4.2
1165,2013-03-19T23:06:31.680,-13.138,-76.373,57.9,4.5
1166,2013-03-18T16:16:34.710,-16.512,-72.253,83.9,4.7
1167,2013-03-17T17:35:53.800,-9.004,-80.591,35,4.9
1168,2013-03-14T15:50:51.650,-15.924,-71.662,43,4.6
1169,2013-03-14T09:16:49.470,-12.073,-72.103,10,4.6
1170,2013-03-14T08:55:04.240,-11.894,-72.03,26.9,4.5
1171,2013-03-09T04:40:29.490,-10.396,-78.637,67,4.4
1172,2013-03-04T17:23:00.400,-8.307,-75.573,23.7,4.8
1173,2013-03-03T17:40:34.260,-16.74,-71.961,64.3,4
1174,2013-02-28T03:53:55.540,-16.432,-72.121,120.6,4.2
1175,2013-02-27T15:56:09.980,-3.51,-78.674,93.9,4.5
1176,2013-02-25T17:54:22.280,-15.699,-72.289,116.1,4.5
1177,2013-02-25T05:02:30.900,-18.238,-71.448,40.8,4.4
1178,2013-02-23T20:08:24.400,-16.006,-71.671,60.6,4.4
1179,2013-02-23T10:49:30.200,-16.07,-72.65,10,4.1
1180,2013-02-22T21:50:49.560,-15.826,-71.495,18.4,5.2
1181,2013-02-22T21:01:47.230,-15.748,-71.425,7.9,5.3
1182,2013-02-22T20:15:23.550,-15.696,-71.308,10,4.9
1183,2013-02-22T20:09:55.000,-14.49,-75.92,60,4.3
1184,2013-02-20T13:26:00.010,-15.235,-72.112,99.2,4.7
1185,2013-02-18T16:19:49.590,-15.717,-72.098,125.9,4.6
1186,2013-02-18T04:51:55.350,-3.54,-76.881,109.9,4.7
1187,2013-02-11T13:59:15.380,-10.302,-74.497,45,4.5
1188,2013-02-07T09:36:54.280,-6.644,-74.297,162.8,4.5
1189,2013-01-31T18:23:00.190,-15.659,-75.097,17.7,4.4
1190,2013-01-31T02:40:22.690,-16.05,-74.816,45.4,4.3
1191,2013-01-30T23:34:30.900,-16.152,-74.931,36.6,4.7
1192,2013-01-29T10:47:55.850,-15.652,-70.304,217.7,4.1
1193,2013-01-29T03:31:22.630,-15.403,-71.98,116.3,4.2
1194,2013-01-28T22:04:33.000,-16.15,-73.68,45,4.2
1195,2013-01-23T14:53:31.850,-17.87,-69.966,116.2,4.5
1196,2013-01-19T05:14:05.090,-13.632,-76.828,35,4.3
1197,2013-01-18T19:51:42.100,-12.959,-71.253,47.3,4.5
